account,amountUSD,asset,id
0x60d2d94acb969ca54e781007ee89f04c1a2e5943,19855670.231910074679,WETH,0x8c68491c4df1b858bf5c6ee277475516c57c21efc1df8a62284038df1d60d1218b01000002000000
0x5877626d3cdc57317d861207244a4eea28decf9e,19709118.09008544622954871510659,WETH,0x8c739e687a6f9e1b44234bc24cd8c37f803ec76c007379b95b76e4affd5a7eed9701000002000000
0xef417fce1883c6653e7dc6af7c6f85ccde84aa09,19661273.5,WETH,0xddd79f3c9f231f78f13434c20d33f6ce0820e47df21b7fd7fe182f4f9eed8561bb00000002000000
0x9600a48ed0f931d0c422d574e3275a90d8b22745,19522400,WETH,0x2265ee61a1dd26579c197e3c36c4c7b945a11067245167bffb6482ffe7c906e91500000002000000
0x58e70d8bed174643fb5f177e3f0ab2cfe689487d,19513940.00286,WETH,0xbf08498aac01f07904fb8be929879275bd3294192fbce3cd70916f9833de3dea4402000002000000
0x50fc9731dace42caa45d166bff404bbb7464bf21,19499226.435,USDC,0x693f316e33108969effb8606242deeeffdc4a33934b31ae4ca6ec9b9625279552c02000002000000
0x5877626d3cdc57317d861207244a4eea28decf9e,19496828.3799190627403024184,WETH,0x1c4a7ffaf9cb08f3e1f1a46900fdcc2a951c9bc056fc625b6baad24f973442a1c100000002000000
0x9600a48ed0f931d0c422d574e3275a90d8b22745,19449782.5171,WETH,0xe7d2f4b3f87a5fb70f6d54afe4c02d9705287fa5e69bb7b48f6aab4c3ca70c332a00000002000000
0x9600a48ed0f931d0c422d574e3275a90d8b22745,19408450,WETH,0xb4f1a1821930ee883b6beb3696b8cc7def0582ebeb0548e7afa8097d6f1b236c1f00000002000000
0x9600a48ed0f931d0c422d574e3275a90d8b22745,19322193.135,WETH,0xdc93303320161fa7243ab5454e8a6f128817ea943a5baa5540dd94d493398f055a00000002000000
0x9600a48ed0f931d0c422d574e3275a90d8b22745,19228550,WETH,0x75b25eedd29b03eeaa028d4d05cb925e2005609584d9f60d9b6fb89d1a1e4a57cb02000002000000
0x9600a48ed0f931d0c422d574e3275a90d8b22745,19207234.54625,WETH,0x0d537038e8f745dbfabb2c4a34fef5d2581607de467f48329548ff26f16190667702000002000000
0x5877626d3cdc57317d861207244a4eea28decf9e,19187627.46408,WETH,0x1bfae971c19a13cf6ba2c58ab012d4376f0a7566e2460d1e59679dbf561a61e58d02000002000000
0x9600a48ed0f931d0c422d574e3275a90d8b22745,19173780.5,WETH,0xabd6566003e62985bee3ab9bef7728ebda32d197bb5d751eeeb8454396562b2ed501000002000000
0x9600a48ed0f931d0c422d574e3275a90d8b22745,19047826.875,WETH,0x6c5617c3ec09e41d8b47a11ad161ea1be6c155eb21a6165e0b2d9a1e468d678f0f00000002000000
0xaf184b4cbc73a9ca2f51c4a4d80ed67a2578e9f4,18997624.81,USDS,0xf2a845b427e672dc7894ea4ed9d3efa892be6cf5bdc7b41399dd87fd29b8f4d5a200000002000000
0x9600a48ed0f931d0c422d574e3275a90d8b22745,18987000,WETH,0x94c91e5c0a3ee4d9609859024ec807e3da2c43e4fb772be42c61a67f3ccb1df9d100000002000000
0xddc25c965443834179438c2eb30e70f34b854a04,18939489.83402683564032,USDC,0x77c082d053b88b3d67d5ec6f60ef54e6e6d988a6c556c525af668b51c565ee510d00000002000000
0x9600a48ed0f931d0c422d574e3275a90d8b22745,18889564.79,WETH,0xe61da49bc539fec2c3f464d234a30d596a0b51c9134c817f2672dedd1243e22ddb00000002000000
0x9600a48ed0f931d0c422d574e3275a90d8b22745,18828050,WETH,0xb92cc053667ea1b13f061588985f4810d3c30157acdc382ef41f968fb8d68c2f0f00000002000000
0xac956cdf91c41d5f247920ba591fb1b18a8a2982,18817242.28367661268992,USDC,0xee7ee8dc8f43fb16992d6f4140213b9cf4697cace2ad134c236c00134f2933f50c00000002000000
0x9600a48ed0f931d0c422d574e3275a90d8b22745,18789900,WETH,0xfa3c9a5f9b04a7c5e1f5dd34dd0c3b599676afd2b11f97fb2ca100f8a1f597180f00000002000000
0x9600a48ed0f931d0c422d574e3275a90d8b22745,18789900,WETH,0xe265316792f4183cdf89240397aa2a4d425c368a3c559947b1456bc2a07f79601c00000002000000
0xf0bb20865277abd641a307ece5ee04e79073416c,18768006.4086,WETH,0x59add472d69bb671782e2c6b8aff86cd3762b0392c443771eaae66efe872f6096b00000002000000
0x08809e834721bd282b9a36028cf1af71892a275d,18755897.7382118666870996568904011,USDe,0x75a754ad2b0734e5aaa34b9e621eec044036cefcede962ced613c78078ecb63ec600000002000000
0x08809e834721bd282b9a36028cf1af71892a275d,18755897.7382118666870996568904011,USDe,0x2b2e7bd3d25462b86ec7485e90ded9a91701a73af009e900f86ab4a863f5e349ee00000002000000
0x9600a48ed0f931d0c422d574e3275a90d8b22745,18662273.94851691743930287949,WETH,0x866d9d6c7d78d705bf8ad367f430dbd89f8330fa7edc72b6ed76a8fe336f88d16a00000002000000
0x9600a48ed0f931d0c422d574e3275a90d8b22745,18638250,WETH,0x2e3090e01e0490ec36d48c5ff5cfbb94230a00645a8f0568e23737d610719f003a04000002000000
0xf0bb20865277abd641a307ece5ee04e79073416c,18589478.1739832825225067189068,WETH,0x2403b5170e40689eb5fcd221e55eb081a629f536823f02e905e18646f0e73e3b1b01000002000000
0xef417fce1883c6653e7dc6af7c6f85ccde84aa09,18485825.1973409495,WETH,0xd096350e7d708b0f1d6fd257416bc58f0a2793166e02d2cb75bbb02bbff5b4a67c01000002000000
0x277786ef4715e0b7b4ecd7932157898389f78ddd,18121188.53054233678465937834,WETH,0x21d944d1e7c7411384ae517ec55287bd022b0cb325576716e74aad2429d20e096301000002000000
0xee2826453a4fd5afeb7ceffeef3ffa2320081268,18086768.0899193448346954475,WETH,0x997c6eaaa28616b51e94c0d211a8fa9ca10db9be63c812e1398ee2a91d8bfc7ce500000002000000
0xf0bb20865277abd641a307ece5ee04e79073416c,18025223.6167353381892355465554962,WETH,0x42fcc8e0bd407771433744603bf474756c17cbf5055004c63d158c2bfdf2dcb72b02000002000000
0xc468315a2df54f9c076bd5cfe5002ba211f74ca6,17998861.5773272666316,USDT,0x552d19a87854d596b1fb9a9bdb083bced2d66e256a92f505eaf18495205892844601000002000000
0xc468315a2df54f9c076bd5cfe5002ba211f74ca6,17998858.1159043894325,USDT,0x59deeb349c9f7c49c67724543c202c0495a666bbb933c3081138552552b49c107200000002000000
0xc468315a2df54f9c076bd5cfe5002ba211f74ca6,17998845.0865600798102,USDT,0x10b432295e9a90b03ef96b9839df0ab475145163ffeef969646c4aa17211dd9aad00000002000000
0xc468315a2df54f9c076bd5cfe5002ba211f74ca6,17998777.9875311972311,USDT,0x3aeb9c4f6b8e01e30050476e9d098c3d01fac4181936339a7872710ca3ac4022bb01000002000000
0xc468315a2df54f9c076bd5cfe5002ba211f74ca6,17993659.7156335444337,USDT,0x726b7607e802d0b641fa51bfbe815565f97ff8f56bda536df773edf9a57f5b574d02000002000000
0xfaf1358fe6a9fa29a169dfc272b14e709f54840f,17987256.72,USDT,0xeab8b207e8cc8dff665ddd28a11bad244653bee4e2ee29ea9127890b05ac005c3d00000002000000
0x3ee301d27fd556eca7aaa8c50cdbd461577c42a6,17920188.8200238669565,USDC,0xaa0ed1cfd5db8819aafd65950e1241bbfae2924f6b7e223ee763c43c8d10b92e5600000002000000
0x9600a48ed0f931d0c422d574e3275a90d8b22745,17883701.53,WETH,0xfa5482f01ffb35a555f0904bc6dcae67f0d807e9403686021b101469def8285d1e00000002000000
0x9600a48ed0f931d0c422d574e3275a90d8b22745,17860837.62785134168287684243,WETH,0x134498ebc9d226fef387754cc1ebcda6ccf28ef56d42e8409d81150cd5461c4b1c00000002000000
0x741aa7cfb2c7bf2a1e7d4da2e3df6a56ca4131f3,17586482,USDT,0x490df65533aa34fbfd382351cf0ff751f74492e6d8ec8d972d65e286b505b8e75103000002000000
0x9600a48ed0f931d0c422d574e3275a90d8b22745,17524199.06864708887018315776,WETH,0x6c3ce5a5eb3638e4a5d1fb92b43c7ee8251d57f965cdfc1a5cffee1810651a181500000002000000
0x9600a48ed0f931d0c422d574e3275a90d8b22745,17523185.20685,WETH,0xd66b1ca81b2595af5f30cdd531ed0f6af9190c40365a321df95fcbd61b9606bba500000002000000
0x9600a48ed0f931d0c422d574e3275a90d8b22745,17523185.20685,WETH,0x8c9c99ea2f5152e3ed73b837e2a089bc840125cd2819e489a41d6c27f00820361600000002000000
0xc468315a2df54f9c076bd5cfe5002ba211f74ca6,17482085.059038232017,USDT,0xb356bc265fbbcccfcd4b38d0156a6a9cf937a8816f841a5e6cf78a48419777f4c801000002000000
0x60d2d94acb969ca54e781007ee89f04c1a2e5943,17436795.9308709609893152521,WETH,0x894650ce4ca1d6ba94e8813809e492abafb47eb35b8dd82d78d4be5ea9ea2387d000000002000000
0xc468315a2df54f9c076bd5cfe5002ba211f74ca6,17294365.044,USDT,0x1b4ccdc28749a2f292840f673f50879963a111389e055cdf377ae852ba8ad291fa01000002000000
0x9600a48ed0f931d0c422d574e3275a90d8b22745,17239936.28641230183171025392,WETH,0x7118b4845246ea9c4cac3d31dfcb5b65cbd6c468388cd1bb6d22a4cbf83344de1b01000002000000
0x23a5e45f9556dc7ffb507db8a3cfb2589bc8adad,17078073.48884508,wstETH,0x7519705f7de08700f29c2a9f332e59d03fab56554a240eeb3caefbb2579e32070400000002000000
0xf078969e55cabf9ae3f26afeb5ec627b4430f19e,17009197,USDT,0xb7f28f11e7dc4a45a6586ab8eea90cbe30f2dffe7d7327a02da7f7a46ec3c4e35700000002000000
0xf078969e55cabf9ae3f26afeb5ec627b4430f19e,17007574.69,USDT,0x792b52ea5556505c70fb71f6c3876f387ef101e1e60e1046eb3c68391b7d8c342600000002000000
0xee7ca610d896c53ffe716b801c05748efd902954,16842969.1981660760357,USDC,0x26c32e711e8a489fcac953c5c5b91e41943323f02fc52972f1a015ccbb9135971401000002000000
0x9600a48ed0f931d0c422d574e3275a90d8b22745,16643435.84,WETH,0xff719038274e9f45b8f40278af7b9c3830a38b40167d57f8082547021cef65b55a02000002000000
0x9600a48ed0f931d0c422d574e3275a90d8b22745,16643435.84,WETH,0x61f3a8372ac8213620b4787ee740590511caaf8ae41ec7fc27ac8dd33ba2c274aa00000002000000
0xef417fce1883c6653e7dc6af7c6f85ccde84aa09,16612400,WETH,0x15df7487439f8fbcb73cdb7d61fc63c23efab03f22d5de37cded99043e264f5fd501000002000000
0x96f49d0e9724dfd8780fa667ac37a993f005cb94,16572848.45612,USDC,0x627c33492823c070b99d0dff16c9516ab3e0a0e03c87e1c64edadd7b28705a880502000002000000
0xf0bb20865277abd641a307ece5ee04e79073416c,16544635.5748419080520796390774,WETH,0x2403b5170e40689eb5fcd221e55eb081a629f536823f02e905e18646f0e73e3b3001000002000000
0x9600a48ed0f931d0c422d574e3275a90d8b22745,16495776.78899589751297105568,WETH,0x0340c9afb3821792ef34e327dd30ba66cf7199c407edcf8956468c07798181b74101000002000000
0xd9b12c063d4df75b47bd5797d857c873e3c6b505,16420355.80794,WETH,0x19e8307571b117fe8712091ac9af78c3410b6bdf458c7e559a5d51477361b2805801000002000000
0x9600a48ed0f931d0c422d574e3275a90d8b22745,16417350,WETH,0x1b551321c6cbffc076e476ebbcd4bb3a385d4ac993a91a304098a2167d02a59f9c00000002000000
0x9600a48ed0f931d0c422d574e3275a90d8b22745,16415828.72670195417010353426,WETH,0x6026530fd66211c5a00e909e2cd6b2a54639be8e4e042bd19e2eb1380f8cd08a6300000002000000
0xd9b12c063d4df75b47bd5797d857c873e3c6b505,16407496.35681744,WETH,0x9c69d279aca82c1df992998ea4d62fbf229d60e748ff4a515a6f303da1bddd8d1701000002000000
0xd9b12c063d4df75b47bd5797d857c873e3c6b505,16394398.3022484,WETH,0xfbda41052257ce2fdc8060f506e8609cde97f177da4c4b0a433f9f52c4d44b264401000002000000
0x58e70d8bed174643fb5f177e3f0ab2cfe689487d,16388740.2075,WETH,0x49d6880cbe851c56066ae7e12b869399ffdcc15e069ec081ad23fd48dc07a1420e02000002000000
0xd5b32c3e9021c8b6c73f6b86e5652693d4be4ab5,16369455.50533508535110256084391597,WETH,0x829019e3b2fdff4967e92dc458aff99afc9c446e0ddf2d1ce217e934f16d832ea101000002000000
0x08809e834721bd282b9a36028cf1af71892a275d,16368293.33938512981503396190754146,USDe,0x9643f772de7e822db54f045ab9d5b4e81b3222dc2df0ae8044f91bf2d4173cfcb200000002000000
0x33333aea097c193e66081e930c33020272b33333,16319601.20341256252678331622,WETH,0x5eab865b267a1b0edaea621cd24a63c30c497112fdb25c7283e05a84409affb0f800000002000000
0xc1914872a1dd8e7a39ac6d5ee0d6fa9fcecf001e,16289988,WETH,0x29f1eaeddad89692a565faa63d55db2da39e36c641c8ea3ac1b962547a0a72875e00000002000000
0x8e80a60a1766b3b80aa7d766e190eb80fb68683d,16229762.33884896185930294419315245,WETH,0x0d0b94011c18745eaea307effa987d78e9bdd8aba49d7ca7f0e4e224e6e4018df200000002000000
0x893aa69fbaa1ee81b536f0fbe3a3453e86290080,16219511.5993051171903090582,WETH,0xa0d25f304cfa41da6057990f5e6884d827c7036ea1d19f6469532a874a51522dad00000002000000
0xd9b12c063d4df75b47bd5797d857c873e3c6b505,16216667.88557396,WETH,0x469e42fe880f18dd109286e5fc784e5a5916b71e75596c6620e2b5c5964b70c02c01000002000000
0xef417fce1883c6653e7dc6af7c6f85ccde84aa09,16159872.584,WETH,0x04f6b285466a662862a169ea5c99eb87a999cdc1617047dd39d66c1f1a5df8c4ae00000002000000
0x324c0cbdeb97d58096d630176b1b247684d534cb,16148212.1735596,wstETH,0x1db452e52aabda44174fb91c7f6037b8ceda3982db11565c60d9e5ff496af2213100000002000000
0x33333aea097c193e66081e930c33020272b33333,16084240.183,WETH,0x6333f93da1c669652768369075c8a68507a5762d22f0b088c8c54936df0daf0eaf00000002000000
0x531e08e19e54ea655822d62f160e27af727b6e9f,16068367.24890893324819349358106932,USDe,0xf0340b20f2648c4f6b866fb6bc87c34588ac163a288db632ea5a422f763fa0e8cc00000002000000
0xf0bb20865277abd641a307ece5ee04e79073416c,16042449.0188915780875841033352491,WETH,0x42fcc8e0bd407771433744603bf474756c17cbf5055004c63d158c2bfdf2dcb74002000002000000
0x50fc9731dace42caa45d166bff404bbb7464bf21,15999326.24,USDC,0x6ba2dfbb635b4879d908065fe19b19f834a85d61e09247f29698e35e12b8cc410501000002000000
0x50fc9731dace42caa45d166bff404bbb7464bf21,15997440,USDC,0x5cb80048d12d556c00390dd808134621c73ab5cc02536839b5bd1e9ca1ea092d4d02000002000000
0x60d2d94acb969ca54e781007ee89f04c1a2e5943,15994023.24820061832034773482,WETH,0x1f2f86acfbbb2d35cbead48ae06d49ba5865f6a73b84e4b4d3d69d53d5208c415c01000002000000
0x01d1f55d94a53a9517c07f793f35320faa0d2dcf,15900800,WETH,0xd1453c9e7240be336fa31eb9a9eaecb012eecff73c72fc86751c567e6a6946781b00000002000000
0x60d2d94acb969ca54e781007ee89f04c1a2e5943,15899239.58088808,WETH,0x0b5b46d27870b8767612bd94a529f97ca26ccbcbc0c03ed3b585e86bb8b2d48f2b00000002000000
0x5877626d3cdc57317d861207244a4eea28decf9e,15897570.98129492133632821908309075,WETH,0x4b15037977583a96bcdc43be14c577e814d316245a7dedd004937d04c96cd4546b01000002000000
0x9600a48ed0f931d0c422d574e3275a90d8b22745,15849604.40464,WETH,0x4375e1db285cf1d7961ee424ffcd10f8d769d2110e3d6930696eafd45dc4868b9c00000002000000
0x3f5366f6ff97e2c0b4fa9ab21eac056377db32e0,15833401.5474497140406904107013066,USDe,0xfce3c35575d612d88aa61c60fe2dc707fceed7ca2fe3a55b59300a39dc3d67f67600000002000000
0xd9b12c063d4df75b47bd5797d857c873e3c6b505,15829383.78,WETH,0x99a011bc551372e83f6413cb92cd48223ae517ff123a75d5c2ad0b82e39569e1c600000002000000
0x23a5e45f9556dc7ffb507db8a3cfb2589bc8adad,15776696.25933168,wstETH,0x7519705f7de08700f29c2a9f332e59d03fab56554a240eeb3caefbb2579e32071d00000002000000
0xd9b12c063d4df75b47bd5797d857c873e3c6b505,15704950.97828556,WETH,0x1dad68662f6fd5ad7f84f38fbab9154b483bf9a2c08d35a5d1feb9b717f370488c03000002000000
0xd9b12c063d4df75b47bd5797d857c873e3c6b505,15699421.68,WETH,0x42bcec925788d47e368aabc527646a92897b8e81c80eeff4896fc2a9162764175702000002000000
0x9600a48ed0f931d0c422d574e3275a90d8b22745,15687921.46388598838425092965,WETH,0xa487548718d9bd4cabfcecefbf169b6041f2ff4e8e9e9bc576b0be8b4bdd10443601000002000000
0x741aa7cfb2c7bf2a1e7d4da2e3df6a56ca4131f3,15664860.26007684,USDC,0xbbf7b0961d051a5b22c23dfc808e09a249b828062d401da579d6a369c356bf70f100000002000000
0xfc09d8c9a63670702c2de876ff95608ab971dcd6,15646550,WETH,0x2dc60f33d183696410063e6bf76ea7b1f6be84f36e5002ab8a49699171e79fd32f01000002000000
0x08809e834721bd282b9a36028cf1af71892a275d,15615895.24475799660052296911613445,USDe,0x09c97ea151e20e4e967de952c41265fc60a529fdf1be6813f11aa7e33aa0f283c202000002000000
0xcfcce06af0ee209dfa340247199057fe619c98c9,15524922.10272,WETH,0x4d3276eb1f9e1fbff799b345a72ec56d32da7df5d991372f6d5d9ea6f3be1f632801000002000000
0x60d2d94acb969ca54e781007ee89f04c1a2e5943,15510297.3453781083404629705386,WETH,0xdc734945918ced29d7accfdf9d58e7e56b98ad650de0006b17e42faa2d1aeeb16800000002000000
0xd9b12c063d4df75b47bd5797d857c873e3c6b505,15495725.9860686,WETH,0x002e11aed1fa38b7f3c9f6b6117e5507be2c7246751d2fa7825298e782cb97b82604000002000000
0x2f881f41af772808b848c382370710dca0415bf9,15489301.41317963129868268569816,WETH,0x9fef9592b93c1a4381a22897f7878c2f166d3dc44639b84fed815bd26f0b3db71600000002000000
0x60d2d94acb969ca54e781007ee89f04c1a2e5943,15455666.74964813263928,WETH,0xadcfc347fcddfdc5456f683dbd7f2e2575a4a2eba0f8f81deed3a5e7f895f2eb3a02000002000000
0x9600a48ed0f931d0c422d574e3275a90d8b22745,15411433.45167286849726341588860148,WETH,0x2d6af8b77e0815926866ecd66a2fa0d5369a2491e49c6a7ab69a83c8163bb3a40f00000002000000
0x9600a48ed0f931d0c422d574e3275a90d8b22745,15301587.73894657559505,WETH,0x86b7ba16a816032fe1ea2745600a5020ba89a191d8e6de957ab3ebdaacf791982a01000002000000
0xd9b12c063d4df75b47bd5797d857c873e3c6b505,15287387.65527344,WETH,0xf80866a9133a24e2b6f2465f3e2214938fe6e4e3d842be8d6a5178fa6a8d25306a01000002000000
0x60d2d94acb969ca54e781007ee89f04c1a2e5943,15221319.05033459411419673173441152,WETH,0xc57702ab16a8b301e9f17df13640d61884576767ec599a36343f8c8b1c9572045c01000002000000
0x893aa69fbaa1ee81b536f0fbe3a3453e86290080,15196634.03,WETH,0x48202cae4ba78cda8558409d0ecdb1033dbc63c7514658d471399a1c0f5461dcd100000002000000
0xc1914872a1dd8e7a39ac6d5ee0d6fa9fcecf001e,15089268,WETH,0xa1ecd9a4e8edc4c4ad0b4f77a576750ab1fbb1b7bf29cd25d24cf705f528e56b8d00000002000000
0xd9b12c063d4df75b47bd5797d857c873e3c6b505,15087474.42046,WETH,0xbefdf4cfe854cf5769f7be0c09e533e4c99c381d4f322dae1f8276ac5bb8ba349604000002000000
0x4f285bbcfed9140ea4c15feb3348b227f6f35bea,15061520.5,WETH,0x22a239a91aca360a6d0dcbc045b9a85f399884d897ef0b791cfb11d9820804364f00000002000000
0xe40d278afd00e6187db21ff8c96d572359ef03bf,15046839.0485,USDC,0x7b0200a0353b74eac13694826c3099cd39518e8521d2a15bfc2acf7d4906bb05f200000002000000
0xddc25c965443834179438c2eb30e70f34b854a04,15004248.757537947648,USDC,0x234c4b8237741c730b519e45dce285234f4b065537f2caca44fbe81965946e954500000002000000
0xb561b1e79e448bc3a7ac4dc377eeecbc99505f60,15002727.6,RLUSD,0x7160658ff5afe80182a840b177c8f6e104b24ff46954854e7d9b4200181687c91a00000002000000
0xe5c248d8d3f3871bd0f68e9c4743459c43bb4e4c,15001754.4,USDT,0xff0fc292166fde18fab9faccddd41d7bb4eefc18ef14bb2dafd35ddc5c6dbd264900000002000000
0x6e9e81efcc4cbff68ed04c4a90aea33cb22c8c89,15001754.4,USDT,0xe8fb1691308d24fec5fc0928be24d1343ba7ec7760486a9a8649cfc813b4f4212e00000002000000
0xfaf1358fe6a9fa29a169dfc272b14e709f54840f,15001754.4,USDT,0x72fcdc2d1780605d985c43407d666cde46a12f1b8d142af2903422e147c721707000000002000000
0xfa5484533acf47bc9f5d9dc931fcdbbdcefb4011,15000724.05,USDC,0xf6f7501843aa0018b65c629db7f39ba2ee603b42f535031c3be9100b82167ef4d900000002000000
0x4ed0b41dff79e0e53a054903873899bc32abc853,15000270,USDT,0x6661f28608f6c52a5236fb6f7a874aa9e2e6d41d947d57fa9dc0a535d13d7e711500000002000000
0x50fc9731dace42caa45d166bff404bbb7464bf21,14999853.15,USDC,0x72692f7f31d6070fee9f7519416ac4863b34aa8cf487e321c308102ecd71d9102a01000002000000
0xefad748654ec2c072b8735c010ae2fdea04aaf7d,14999512.65,USDC,0xe14189dc430193d2fbcecfc69e9fa6edd59762366badf928c2ec4794b62ee227c100000002000000
0xefad748654ec2c072b8735c010ae2fdea04aaf7d,14999512.65,USDC,0x703541610d53e0d95cc59bad81c2a1a57e58a6eebc3722fdaf8629df2ca36d5a0801000002000000
0xefad748654ec2c072b8735c010ae2fdea04aaf7d,14999512.65,USDC,0x1607edd1860e0bd9c26cdaf49432d0ec6c83d5890a127e431b77a61aeecb1e63f800000002000000
0x989b96317735d70a7762bf96c034b203713aae18,14999460.9,USDC,0x76a015dedf50c969c4c30f282c7563f0f2ffbc6283b928df03b67ce1308c77d54501000002000000
0x90d443b372b2a1212dda03c9b56c4e622688e981,14998576.8,USDT,0xb7f36a5ad1a452a098a694166a85819168928893c8587893378a097cc05844dc6d02000002000000
0x236f968b3e9cc45d6d86bc95386a27c8051ab1ce,14996677.2,USDC,0x5b507569f941f34aefb656f989054d29743faaf38b9d9f5f73bd47eea45a43a10400000002000000
0x1be45fef92c4e2538fecd150757ed62b7b3757d7,14996188.65,USDC,0x354f31eeeb28bc031d3df3335c6dafb39f8f5d162a57284e6a7d22e40142a803b301000002000000
0x4352cc849b33a936ad93bb109afdec1c89653b4f,14996116.5,RLUSD,0xd4de5b2efe9ab48ceacc621ab52d31fe2d5826e4d82e1095f0a80659b8fbb2b33001000002000000
0xed0c6079229e2d407672a117c22b62064f4a4312,14996100,USDC,0x113616d41f702731b13fc8255aed782a44ac825eefde74d2299589711c565eb47b01000002000000
0xed0c6079229e2d407672a117c22b62064f4a4312,14996100,USDC,0x0c5c4fc0a2d284473edfdbac81f77c0c28fd30f13f7a6da33b696ad010cfe6c3d103000002000000
0x9ffe77146cc1da3edb87af163c6c32bab474b464,14979851.25,USDT,0x1652125b0f6ae05b9df62104830ed862019523c68896ecbee71e0996d48e84f0ed03000002000000
0xe5c248d8d3f3871bd0f68e9c4743459c43bb4e4c,14979694.65,USDT,0xc72b53e45de8f7d2546f13751aaa50c3d4768806e262d868a9a5bfb9cdfff5098c00000002000000
0x9600a48ed0f931d0c422d574e3275a90d8b22745,14946072.5,WETH,0xb9d7baeda00691b402b1858719beeba6a340daa9f0dcfa6737961c91b505b554b800000002000000
0x9600a48ed0f931d0c422d574e3275a90d8b22745,14946072.5,WETH,0x624c5d974e9e1fbc52252c9738d45c38e8adb6b22a1e82ce31773834faa335cf0f00000002000000
0xd9b12c063d4df75b47bd5797d857c873e3c6b505,14858108.6062,WETH,0xd4cb57a2639608a3e8d079723fa3a4e57f4711dc2834c00744ba698d553893a83b02000002000000
0x9600a48ed0f931d0c422d574e3275a90d8b22745,14820246.28727073004,WETH,0xf6ad81eba0b080f09cbafe02153e2c522918b2ae3210e037a07566306e7d81996400000002000000
0x7f6d23e436099ec78a73c430b16782b0d68585bd,14751424.305,WETH,0x19bd26140243478ee22070a56166a3fee610c5ac350d15734fa458685a56d9f7f701000002000000
0xf0bb20865277abd641a307ece5ee04e79073416c,14724725.661606084773405169889,WETH,0x2403b5170e40689eb5fcd221e55eb081a629f536823f02e905e18646f0e73e3b4501000002000000
0xf2538c41dbe22a8086f5c599ccb4bdc2a689c45d,14689298.772234,WETH,0x3e773d28151fc03c6cbb875eaf9197adc280359511a78a9280d3a359b8366f376700000002000000
0x893aa69fbaa1ee81b536f0fbe3a3453e86290080,14675864.13385,WETH,0x31cffaeb231f29769200bc64da0816080f6953ea2eb251196bc895fc45a9e5dd7601000002000000
0x9600a48ed0f931d0c422d574e3275a90d8b22745,14672484.73853228922980268283,WETH,0x17c02276b9efae4d70340f76526ad0fc14125bf28188dfbd1209dfc755f8f0242400000002000000
0x9600a48ed0f931d0c422d574e3275a90d8b22745,14658735.036,WETH,0xaafe4df0275bac443dc17029f4a8108eb93c38e04e10e4cd3c7fe16a366caf168901000002000000
0x58e70d8bed174643fb5f177e3f0ab2cfe689487d,14649450,WETH,0x27cdcba809315960247cb62430e661916eab92c4378fcab2b1ac67a5593e9cf91302000002000000
0x23a5e45f9556dc7ffb507db8a3cfb2589bc8adad,14575424.97055008,wstETH,0x7519705f7de08700f29c2a9f332e59d03fab56554a240eeb3caefbb2579e32073600000002000000
0x9600a48ed0f931d0c422d574e3275a90d8b22745,14427830.77676732853920667,WETH,0x38cadc4527281a768df050ff733ca1b3cad0ab91e3f87039c8d79d36b624aeb31600000002000000
0x531e08e19e54ea655822d62f160e27af727b6e9f,14416664.84215943368296248810115982,USDe,0x0ca89b2963c20b7dbd5f09a7d7e9427bd09c7cabe3433311552d22fff819e308b502000002000000
0x9600a48ed0f931d0c422d574e3275a90d8b22745,14290569.774,WETH,0xd194e1e4787db7626aeb2cd27b33d8c8db37ef45b2ca7d43f7db5d0ee3bc91f7d401000002000000
0x58e70d8bed174643fb5f177e3f0ab2cfe689487d,14284395,WETH,0xb1ed1d1144f76cec09d74571576dc0cc5a518fae7af0b3c5d51cfa0bf8d988a60502000002000000
0xf0bb20865277abd641a307ece5ee04e79073416c,14277779.6268106315971178026322959,WETH,0x42fcc8e0bd407771433744603bf474756c17cbf5055004c63d158c2bfdf2dcb75502000002000000
0x9600a48ed0f931d0c422d574e3275a90d8b22745,14252844.9,WETH,0xf854249b0aea1b4f364481887b5d61ae7e8f8b8be7bbdc43f52532975d6052611700000002000000
0x9600a48ed0f931d0c422d574e3275a90d8b22745,14184197,WETH,0xa7b209a95765fe2c0610823661b7dceb20332e5041b86ec695d3460f50e4e27b3402000002000000
0x7c697d6cff279f3f9c2401d0ea2ac7e7ede0e2c3,14153291.16768,USDC,0xd1f15a11a6e265781d82974fe67b5dbeab35f6cc040b8a8f348a3c907ce0e3fe0b01000002000000
0x7c697d6cff279f3f9c2401d0ea2ac7e7ede0e2c3,14099293.872,USDC,0x2891ee44da6a41d76f7bc44c7d872c4bfaad243438ee2416b91f674945399e571301000002000000
0xf2538c41dbe22a8086f5c599ccb4bdc2a689c45d,14097213.456,WETH,0xb467a00e0b9ba8ca78fcb1c2d3917f76b1674de77485453efb0bd3e489749b4a9500000002000000
0x9600a48ed0f931d0c422d574e3275a90d8b22745,14089582.61517,WETH,0xb8811887daa549cb9ed9e60a58338f2523db43760413e1e81f837686c420d2891500000002000000
0x9600a48ed0f931d0c422d574e3275a90d8b22745,14089504.3616644990182340956,WETH,0x5acf30b8962626df0a387f6c296005fb61f06972a9d1d6950fb324932085c4dc6100000002000000
